user_id,channel,record_datetime_utc,record_datetime_sast,month_sast,duration_hhmmss,gender,age,province,race,age_group,time_of_day,seconds_viewed,hours_viewed
617961,Boomerang,2016-01-31T22:06:00.000Z,2016-02-01T00:06:00.000Z,2016-02,1899-12-31T00:09:11.000Z,male,30,Mpumalanga,indian_asian,youth,Night,551,0.15
771797,SuperSport Blitz,2016-02-03T13:31:00.000Z,2016-02-03T15:31:00.000Z,2016-02,1899-12-31T00:00:32.000Z,male,35,Gauteng,None,youth,Afternoon,32,0.01
67584,Supersport Live Events,2016-01-18T15:04:00.000Z,2016-01-18T17:04:00.000Z,2016-01,1899-12-31T00:05:58.000Z,male,58,Western Cape,white,adults,Evening,358,0.10
808936,Supersport Live Events,2016-03-24T12:31:00.000Z,2016-03-24T14:31:00.000Z,2016-03,1899-12-31T00:05:50.000Z,male,23,Gauteng,white,youth,Afternoon,350,0.10
808936,Supersport Live Events,2016-02-18T10:25:00.000Z,2016-02-18T12:25:00.000Z,2016-02,1899-12-31T00:00:00.000Z,male,23,Gauteng,white,youth,Afternoon,0,0.00
590480,Africa Magic,2016-01-04T16:11:00.000Z,2016-01-04T18:11:00.000Z,2016-01,1899-12-31T00:02:47.000Z,female,10,Western Cape,indian_asian,children,Evening,167,0.05
831713,Trace TV,2016-03-14T07:08:00.000Z,2016-03-14T09:08:00.000Z,2016-03,1899-12-31T00:07:06.000Z,female,26,North West,black,youth,Morning,426,0.12
831713,Trace TV,2016-03-07T14:45:00.000Z,2016-03-07T16:45:00.000Z,2016-03,1899-12-31T00:15:21.000Z,female,26,North West,black,youth,Afternoon,921,0.26
817216,ICC Cricket World Cup 2011,2016-02-24T15:57:00.000Z,2016-02-24T17:57:00.000Z,2016-02,1899-12-31T00:02:56.000Z,male,31,Kwazulu Natal,white,youth,Evening,176,0.05
817216,M-Net,2016-02-25T21:13:00.000Z,2016-02-25T23:13:00.000Z,2016-02,1899-12-31T00:00:00.000Z,male,31,Kwazulu Natal,white,youth,Night,0,0.00
2406478,Supersport Live Events,2016-03-26T13:50:00.000Z,2016-03-26T15:50:00.000Z,2016-03,1899-12-31T00:07:00.000Z,male,39,Eastern Cape, ,adults,Afternoon,420,0.12
793592,Channel O,2016-03-21T12:34:00.000Z,2016-03-21T14:34:00.000Z,2016-03,1899-12-31T01:06:21.000Z,None,0,None,None,children,Afternoon,3981,1.11
904063,Cartoon Network,2016-03-26T22:02:00.000Z,2016-03-27T00:02:00.000Z,2016-03,1899-12-31T00:00:17.000Z,male,34,Gauteng,black,youth,Night,17,0.00
904063,Cartoon Network,2016-03-26T20:09:00.000Z,2016-03-26T22:09:00.000Z,2016-03,1899-12-31T00:00:15.000Z,male,34,Gauteng,black,youth,Night,15,0.00
586459,Cartoon Network,2016-01-02T09:49:00.000Z,2016-01-02T11:49:00.000Z,2016-01,1899-12-31T00:05:10.000Z,male,22,Free State,black,youth,Morning,310,0.09
791320,ICC Cricket World Cup 2011,2016-03-05T12:57:00.000Z,2016-03-05T14:57:00.000Z,2016-03,1899-12-31T00:00:14.000Z,female,37,Kwazulu Natal,indian_asian,adults,Afternoon,14,0.00
791320,ICC Cricket World Cup 2011,2016-03-06T09:33:00.000Z,2016-03-06T11:33:00.000Z,2016-03,1899-12-31T00:13:04.000Z,female,37,Kwazulu Natal,indian_asian,adults,Morning,784,0.22
791320,ICC Cricket World Cup 2011,2016-03-06T08:32:00.000Z,2016-03-06T10:32:00.000Z,2016-03,1899-12-31T00:13:54.000Z,female,37,Kwazulu Natal,indian_asian,adults,Morning,834,0.23
771802,Boomerang,2016-01-02T12:42:00.000Z,2016-01-02T14:42:00.000Z,2016-01,1899-12-31T00:09:55.000Z,male,43,Western Cape,coloured,adults,Afternoon,595,0.17
771802,Supersport Live Events,2016-01-30T14:11:00.000Z,2016-01-30T16:11:00.000Z,2016-01,1899-12-31T01:23:54.000Z,male,43,Western Cape,coloured,adults,Afternoon,5034,1.40
771802,CNN,2016-01-01T11:25:00.000Z,2016-01-01T13:25:00.000Z,2016-01,1899-12-31T00:00:21.000Z,male,43,Western Cape,coloured,adults,Afternoon,21,0.01
771802,Supersport Live Events,2016-01-08T14:50:00.000Z,2016-01-08T16:50:00.000Z,2016-01,1899-12-31T00:06:06.000Z,male,43,Western Cape,coloured,adults,Afternoon,366,0.10
771802,CNN,2016-01-01T02:37:00.000Z,2016-01-01T04:37:00.000Z,2016-01,1899-12-31T00:01:06.000Z,male,43,Western Cape,coloured,adults,Night,66,0.02
771802,Supersport Live Events,2016-02-12T16:51:00.000Z,2016-02-12T18:51:00.000Z,2016-02,1899-12-31T01:19:52.000Z,male,43,Western Cape,coloured,adults,Evening,4792,1.33
808941,SuperSport Blitz,2016-03-01T00:30:00.000Z,2016-03-01T02:30:00.000Z,2016-03,1899-12-31T00:00:32.000Z,male,36,Western Cape,coloured,adults,Night,32,0.01
600713,Channel O,2016-01-01T14:32:00.000Z,2016-01-01T16:32:00.000Z,2016-01,1899-12-31T00:47:18.000Z,male,31,Kwazulu Natal,black,youth,Afternoon,2838,0.79
600713,Channel O,2016-01-13T14:27:00.000Z,2016-01-13T16:27:00.000Z,2016-01,1899-12-31T00:00:27.000Z,male,31,Kwazulu Natal,black,youth,Afternoon,27,0.01
2407123,Boomerang,2016-03-14T07:40:00.000Z,2016-03-14T09:40:00.000Z,2016-03,1899-12-31T00:00:44.000Z,male,24,Mpumalanga,black,youth,Morning,44,0.01
2407123,Cartoon Network,2016-03-08T21:04:00.000Z,2016-03-08T23:04:00.000Z,2016-03,1899-12-31T00:08:40.000Z,male,24,Mpumalanga,black,youth,Night,520,0.14
2407123,ICC Cricket World Cup 2011,2016-03-06T09:48:00.000Z,2016-03-06T11:48:00.000Z,2016-03,1899-12-31T00:00:06.000Z,male,24,Mpumalanga,black,youth,Morning,6,0.00
939600,Africa Magic,2016-03-19T02:07:00.000Z,2016-03-19T04:07:00.000Z,2016-03,1899-12-31T00:00:14.000Z,male,31,Gauteng,black,youth,Night,14,0.00
939600,ICC Cricket World Cup 2011,2016-03-20T14:34:00.000Z,2016-03-20T16:34:00.000Z,2016-03,1899-12-31T00:00:42.000Z,male,31,Gauteng,black,youth,Afternoon,42,0.01
939600,Supersport Live Events,2016-03-20T15:36:00.000Z,2016-03-20T17:36:00.000Z,2016-03,1899-12-31T00:01:14.000Z,male,31,Gauteng,black,youth,Evening,74,0.02
939602,Channel O,2016-03-22T16:45:00.000Z,2016-03-22T18:45:00.000Z,2016-03,1899-12-31T00:15:03.000Z,male,18,Eastern Cape,coloured,youth,Evening,903,0.25
939602,Cartoon Network,2016-03-18T20:38:00.000Z,2016-03-18T22:38:00.000Z,2016-03,1899-12-31T00:00:00.000Z,male,18,Eastern Cape,coloured,youth,Night,0,0.00
939602,Supersport Live Events,2016-03-18T08:19:00.000Z,2016-03-18T10:19:00.000Z,2016-03,1899-12-31T00:00:12.000Z,male,18,Eastern Cape,coloured,youth,Morning,12,0.00
939602,Cartoon Network,2016-03-18T20:05:00.000Z,2016-03-18T22:05:00.000Z,2016-03,1899-12-31T00:00:11.000Z,male,18,Eastern Cape,coloured,youth,Night,11,0.00
939602,Cartoon Network,2016-03-20T12:27:00.000Z,2016-03-20T14:27:00.000Z,2016-03,1899-12-31T00:00:49.000Z,male,18,Eastern Cape,coloured,youth,Afternoon,49,0.01
939602,ICC Cricket World Cup 2011,2016-03-28T13:33:00.000Z,2016-03-28T15:33:00.000Z,2016-03,1899-12-31T00:01:46.000Z,male,18,Eastern Cape,coloured,youth,Afternoon,106,0.03
939602,Channel O,2016-03-28T13:46:00.000Z,2016-03-28T15:46:00.000Z,2016-03,1899-12-31T00:05:00.000Z,male,18,Eastern Cape,coloured,youth,Afternoon,300,0.08
939602,Channel O,2016-03-25T04:46:00.000Z,2016-03-25T06:46:00.000Z,2016-03,1899-12-31T00:45:00.000Z,male,18,Eastern Cape,coloured,youth,Morning,2700,0.75
939602,Africa Magic,2016-03-25T04:26:00.000Z,2016-03-25T06:26:00.000Z,2016-03,1899-12-31T00:03:32.000Z,male,18,Eastern Cape,coloured,youth,Morning,212,0.06
939602,Channel O,2016-03-29T09:28:00.000Z,2016-03-29T11:28:00.000Z,2016-03,1899-12-31T00:04:30.000Z,male,18,Eastern Cape,coloured,youth,Morning,270,0.08
939602,Africa Magic,2016-03-21T16:36:00.000Z,2016-03-21T18:36:00.000Z,2016-03,1899-12-31T00:02:07.000Z,male,18,Eastern Cape,coloured,youth,Evening,127,0.04
866315,Boomerang,2016-03-17T22:32:00.000Z,2016-03-18T00:32:00.000Z,2016-03,1899-12-31T00:00:35.000Z,male,35,Gauteng,black,youth,Night,35,0.01
939603,ICC Cricket World Cup 2011,2016-03-30T08:47:00.000Z,2016-03-30T10:47:00.000Z,2016-03,1899-12-31T00:34:22.000Z,male,30,Limpopo,indian_asian,youth,Morning,2062,0.57
808945,Break in transmission,2016-03-01T19:19:00.000Z,2016-03-01T21:19:00.000Z,2016-03,1899-12-31T00:00:58.000Z,male,43,Western Cape,None,adults,Night,58,0.02
301011,SuperSport Blitz,2016-01-08T17:03:00.000Z,2016-01-08T19:03:00.000Z,2016-01,1899-12-31T00:01:08.000Z,male,47,North West,black,adults,Evening,68,0.02
831720,ICC Cricket World Cup 2011,2016-03-01T15:04:00.000Z,2016-03-01T17:04:00.000Z,2016-03,1899-12-31T00:04:16.000Z,male,29,Western Cape,coloured,youth,Evening,256,0.07
831720,ICC Cricket World Cup 2011,2016-03-01T14:59:00.000Z,2016-03-01T16:59:00.000Z,2016-03,1899-12-31T00:10:10.000Z,male,29,Western Cape,coloured,youth,Afternoon,610,0.17
831721,Channel O,2016-03-02T19:29:00.000Z,2016-03-02T21:29:00.000Z,2016-03,1899-12-31T00:04:39.000Z,male,22,Limpopo,black,youth,Night,279,0.08
831721,SawSee,2016-03-02T19:33:00.000Z,2016-03-02T21:33:00.000Z,2016-03,1899-12-31T00:02:05.000Z,male,22,Limpopo,black,youth,Night,125,0.03
895195,Trace TV,2016-03-23T19:06:00.000Z,2016-03-23T21:06:00.000Z,2016-03,1899-12-31T00:07:48.000Z,male,21,Limpopo,white,youth,Night,468,0.13
1289864,Trace TV,2016-01-26T07:40:00.000Z,2016-01-26T09:40:00.000Z,2016-01,1899-12-31T00:00:00.000Z,male,26,Kwazulu Natal,indian_asian,youth,Morning,0,0.00
808948,SuperSport Blitz,2016-02-11T05:04:00.000Z,2016-02-11T07:04:00.000Z,2016-02,1899-12-31T00:02:00.000Z,female,43,Western Cape,coloured,adults,Morning,120,0.03
808948,Channel O,2016-02-18T03:26:00.000Z,2016-02-18T05:26:00.000Z,2016-02,1899-12-31T00:00:12.000Z,female,43,Western Cape,coloured,adults,Morning,12,0.00
808948,Channel O,2016-02-18T13:46:00.000Z,2016-02-18T15:46:00.000Z,2016-02,1899-12-31T00:00:57.000Z,female,43,Western Cape,coloured,adults,Afternoon,57,0.02
808948,Channel O,2016-02-24T09:36:00.000Z,2016-02-24T11:36:00.000Z,2016-02,1899-12-31T00:01:00.000Z,female,43,Western Cape,coloured,adults,Morning,60,0.02
808948,Trace TV,2016-03-18T11:42:00.000Z,2016-03-18T13:42:00.000Z,2016-03,1899-12-31T00:01:24.000Z,female,43,Western Cape,coloured,adults,Afternoon,84,0.02
808948,Channel O,2016-03-18T11:55:00.000Z,2016-03-18T13:55:00.000Z,2016-03,1899-12-31T00:29:21.000Z,female,43,Western Cape,coloured,adults,Afternoon,1761,0.49
808948,Channel O,2016-02-10T19:46:00.000Z,2016-02-10T21:46:00.000Z,2016-02,1899-12-31T00:00:27.000Z,female,43,Western Cape,coloured,adults,Night,27,0.01
808948,Channel O,2016-03-20T15:49:00.000Z,2016-03-20T17:49:00.000Z,2016-03,1899-12-31T00:00:18.000Z,female,43,Western Cape,coloured,adults,Evening,18,0.01
808948,ICC Cricket World Cup 2011,2016-02-23T11:18:00.000Z,2016-02-23T13:18:00.000Z,2016-02,1899-12-31T00:14:44.000Z,female,43,Western Cape,coloured,adults,Afternoon,884,0.25
808948,Channel O,2016-02-13T01:05:00.000Z,2016-02-13T03:05:00.000Z,2016-02,1899-12-31T00:01:42.000Z,female,43,Western Cape,coloured,adults,Night,102,0.03
779395,Cartoon Network,2016-02-14T12:01:00.000Z,2016-02-14T14:01:00.000Z,2016-02,1899-12-31T00:02:55.000Z,male,23,Western Cape,coloured,youth,Afternoon,175,0.05
779395,Trace TV,2016-02-10T14:07:00.000Z,2016-02-10T16:07:00.000Z,2016-02,1899-12-31T00:16:48.000Z,male,23,Western Cape,coloured,youth,Afternoon,1008,0.28
904090,Boomerang,2016-03-23T17:33:00.000Z,2016-03-23T19:33:00.000Z,2016-03,1899-12-31T00:00:24.000Z,male,25,Kwazulu Natal,None,youth,Evening,24,0.01
1106115,Africa Magic,2016-01-11T16:06:00.000Z,2016-01-11T18:06:00.000Z,2016-01,1899-12-31T00:06:25.500Z,female,26,Western Cape,black,youth,Evening,385,0.11
1106115,Trace TV,2016-01-11T15:33:00.000Z,2016-01-11T17:33:00.000Z,2016-01,1899-12-31T00:05:57.000Z,female,26,Western Cape,black,youth,Evening,357,0.10
820361,Supersport Live Events,2016-03-05T17:29:00.000Z,2016-03-05T19:29:00.000Z,2016-03,1899-12-31T00:02:48.000Z,male,28,Mpumalanga,white,youth,Evening,168,0.05
820361,Supersport Live Events,2016-03-20T17:58:00.000Z,2016-03-20T19:58:00.000Z,2016-03,1899-12-31T00:02:12.000Z,male,28,Mpumalanga,white,youth,Evening,132,0.04
820361,SuperSport Blitz,2016-02-27T12:54:00.000Z,2016-02-27T14:54:00.000Z,2016-02,1899-12-31T00:08:26.000Z,male,28,Mpumalanga,white,youth,Afternoon,506,0.14
820361,Supersport Live Events,2016-02-27T13:14:00.000Z,2016-02-27T15:14:00.000Z,2016-02,1899-12-31T00:00:20.000Z,male,28,Mpumalanga,white,youth,Afternoon,20,0.01
820361,Supersport Live Events,2016-02-27T16:06:00.000Z,2016-02-27T18:06:00.000Z,2016-02,1899-12-31T00:00:08.000Z,male,28,Mpumalanga,white,youth,Evening,8,0.00
820361,Cartoon Network,2016-03-03T06:11:00.000Z,2016-03-03T08:11:00.000Z,2016-03,1899-12-31T00:00:06.000Z,male,28,Mpumalanga,white,youth,Morning,6,0.00
771816,SawSee,2016-01-01T06:59:00.000Z,2016-01-01T08:59:00.000Z,2016-01,1899-12-31T00:01:19.000Z,male,31,Gauteng,black,youth,Morning,79,0.02
771816,Channel O,2016-01-01T07:02:00.000Z,2016-01-01T09:02:00.000Z,2016-01,1899-12-31T00:00:39.000Z,male,31,Gauteng,black,youth,Morning,39,0.01
771816,Trace TV,2016-01-01T17:29:00.000Z,2016-01-01T19:29:00.000Z,2016-01,1899-12-31T00:01:57.000Z,male,31,Gauteng,black,youth,Evening,117,0.03
771816,Cartoon Network,2016-03-23T11:09:00.000Z,2016-03-23T13:09:00.000Z,2016-03,1899-12-31T00:01:03.000Z,male,31,Gauteng,black,youth,Afternoon,63,0.02
771816,Trace TV,2016-02-06T19:26:00.000Z,2016-02-06T21:26:00.000Z,2016-02,1899-12-31T00:01:15.000Z,male,31,Gauteng,black,youth,Night,75,0.02
771816,Trace TV,2016-02-27T09:32:00.000Z,2016-02-27T11:32:00.000Z,2016-02,1899-12-31T00:00:00.000Z,male,31,Gauteng,black,youth,Morning,0,0.00
771816,Trace TV,2016-03-07T03:54:00.000Z,2016-03-07T05:54:00.000Z,2016-03,1899-12-31T00:01:57.000Z,male,31,Gauteng,black,youth,Morning,117,0.03
771816,Cartoon Network,2016-03-01T06:27:00.000Z,2016-03-01T08:27:00.000Z,2016-03,1899-12-31T00:04:14.000Z,male,31,Gauteng,black,youth,Morning,254,0.07
788649,SuperSport Blitz,2016-01-15T16:12:00.000Z,2016-01-15T18:12:00.000Z,2016-01,1899-12-31T00:02:38.000Z,male,39,Gauteng,white,adults,Evening,158,0.04
939606,Cartoon Network,2016-03-30T05:53:00.000Z,2016-03-30T07:53:00.000Z,2016-03,1899-12-31T00:00:44.000Z,male,38,Western Cape,coloured,adults,Morning,44,0.01
831728,SuperSport Blitz,2016-03-12T20:45:00.000Z,2016-03-12T22:45:00.000Z,2016-03,1899-12-31T00:01:24.000Z,female,35,Eastern Cape,black,youth,Night,84,0.02
939607,ICC Cricket World Cup 2011,2016-03-30T11:56:00.000Z,2016-03-30T13:56:00.000Z,2016-03,1899-12-31T00:00:46.000Z,male,29,Limpopo,indian_asian,youth,Afternoon,46,0.01
808949,Africa Magic,2016-02-20T06:53:00.000Z,2016-02-20T08:53:00.000Z,2016-02,1899-12-31T00:03:40.500Z,female,35,Kwazulu Natal,black,youth,Morning,220,0.06
808949,Africa Magic,2016-02-15T17:52:00.000Z,2016-02-15T19:52:00.000Z,2016-02,1899-12-31T00:00:29.500Z,female,35,Kwazulu Natal,black,youth,Evening,29,0.01
808949,Africa Magic,2016-03-02T10:21:00.000Z,2016-03-02T12:21:00.000Z,2016-03,1899-12-31T00:00:23.000Z,female,35,Kwazulu Natal,black,youth,Afternoon,23,0.01
808949,Africa Magic,2016-02-14T07:56:00.000Z,2016-02-14T09:56:00.000Z,2016-02,1899-12-31T00:00:25.000Z,female,35,Kwazulu Natal,black,youth,Morning,25,0.01
808949,Boomerang,2016-03-09T08:24:00.000Z,2016-03-09T10:24:00.000Z,2016-03,1899-12-31T00:01:10.000Z,female,35,Kwazulu Natal,black,youth,Morning,70,0.02
806460,Boomerang,2016-02-13T19:58:00.000Z,2016-02-13T21:58:00.000Z,2016-02,1899-12-31T00:00:00.000Z,male,39,Kwazulu Natal,indian_asian,adults,Night,0,0.00
460303,Cartoon Network,2016-01-22T16:30:00.000Z,2016-01-22T18:30:00.000Z,2016-01,1899-12-31T00:01:15.000Z,None,0,None,None,children,Evening,75,0.02
808950,Boomerang,2016-02-18T13:25:00.000Z,2016-02-18T15:25:00.000Z,2016-02,1899-12-31T00:02:37.000Z,male,18,Free State,black,youth,Afternoon,157,0.04
808950,Channel O,2016-02-18T13:02:00.000Z,2016-02-18T15:02:00.000Z,2016-02,1899-12-31T00:01:06.000Z,male,18,Free State,black,youth,Afternoon,66,0.02
808950,Boomerang,2016-02-18T05:57:00.000Z,2016-02-18T07:57:00.000Z,2016-02,1899-12-31T00:00:04.000Z,male,18,Free State,black,youth,Morning,4,0.00
808950,Supersport Live Events,2016-02-20T14:29:00.000Z,2016-02-20T16:29:00.000Z,2016-02,1899-12-31T00:02:54.000Z,male,18,Free State,black,youth,Afternoon,174,0.05
808950,SuperSport Blitz,2016-03-03T18:08:00.000Z,2016-03-03T20:08:00.000Z,2016-03,1899-12-31T00:05:38.000Z,male,18,Free State,black,youth,Evening,338,0.09
808950,Channel O,2016-02-18T04:24:00.000Z,2016-02-18T06:24:00.000Z,2016-02,1899-12-31T00:02:15.000Z,male,18,Free State,black,youth,Morning,135,0.04
808950,Trace TV,2016-02-18T07:37:00.000Z,2016-02-18T09:37:00.000Z,2016-02,1899-12-31T00:00:12.000Z,male,18,Free State,black,youth,Morning,12,0.00
808950,Channel O,2016-02-18T14:49:00.000Z,2016-02-18T16:49:00.000Z,2016-02,1899-12-31T00:00:51.000Z,male,18,Free State,black,youth,Afternoon,51,0.01
808950,Supersport Live Events,2016-03-06T14:41:00.000Z,2016-03-06T16:41:00.000Z,2016-03,1899-12-31T00:00:16.000Z,male,18,Free State,black,youth,Afternoon,16,0.00
808950,SuperSport Blitz,2016-03-03T04:23:00.000Z,2016-03-03T06:23:00.000Z,2016-03,1899-12-31T00:11:20.000Z,male,18,Free State,black,youth,Morning,680,0.19
808950,SuperSport Blitz,2016-03-27T10:37:00.000Z,2016-03-27T12:37:00.000Z,2016-03,1899-12-31T00:00:22.000Z,male,18,Free State,black,youth,Afternoon,22,0.01
892644,Boomerang,2016-03-21T07:49:00.000Z,2016-03-21T09:49:00.000Z,2016-03,1899-12-31T00:04:54.000Z,male,18,Gauteng,black,youth,Morning,294,0.08
925955,ICC Cricket World Cup 2011,2016-03-30T08:40:00.000Z,2016-03-30T10:40:00.000Z,2016-03,1899-12-31T00:06:00.000Z,male,23,Gauteng,indian_asian,youth,Morning,360,0.10
771823,Channel O,2016-02-06T11:10:00.000Z,2016-02-06T13:10:00.000Z,2016-02,1899-12-31T00:01:15.000Z,male,26,Western Cape,black,youth,Afternoon,75,0.02
853642,E! Entertainment,2016-03-06T21:22:00.000Z,2016-03-06T23:22:00.000Z,2016-03,1899-12-31T00:00:00.000Z,male,24,Kwazulu Natal,coloured,youth,Night,0,0.00
904101,Trace TV,2016-03-28T20:22:00.000Z,2016-03-28T22:22:00.000Z,2016-03,1899-12-31T00:01:06.000Z,male,29,Gauteng,indian_asian,youth,Night,66,0.02
904101,E! Entertainment,2016-03-24T22:59:00.000Z,2016-03-25T00:59:00.000Z,2016-03,1899-12-31T00:00:00.000Z,male,29,Gauteng,indian_asian,youth,Night,0,0.00
904101,Africa Magic,2016-03-26T13:21:00.000Z,2016-03-26T15:21:00.000Z,2016-03,1899-12-31T00:01:23.000Z,male,29,Gauteng,indian_asian,youth,Afternoon,83,0.02
831732,Trace TV,2016-03-03T11:22:00.000Z,2016-03-03T13:22:00.000Z,2016-03,1899-12-31T00:10:45.000Z,male,22,Gauteng,coloured,youth,Afternoon,645,0.18
831732,Cartoon Network,2016-03-08T17:51:00.000Z,2016-03-08T19:51:00.000Z,2016-03,1899-12-31T00:01:23.000Z,male,22,Gauteng,coloured,youth,Evening,83,0.02
831732,ICC Cricket World Cup 2011,2016-03-15T22:32:00.000Z,2016-03-16T00:32:00.000Z,2016-03,1899-12-31T00:00:20.000Z,male,22,Gauteng,coloured,youth,Night,20,0.01
1106137,E! Entertainment,2016-01-08T21:02:00.000Z,2016-01-08T23:02:00.000Z,2016-01,1899-12-31T00:02:32.000Z,male,39,Western Cape,coloured,adults,Night,152,0.04
1106137,Cartoon Network,2016-01-08T21:13:00.000Z,2016-01-08T23:13:00.000Z,2016-01,1899-12-31T00:00:00.000Z,male,39,Western Cape,coloured,adults,Night,0,0.00
865372,Boomerang,2016-03-28T06:07:00.000Z,2016-03-28T08:07:00.000Z,2016-03,1899-12-31T00:01:03.000Z,female,29,Kwazulu Natal,coloured,youth,Morning,63,0.02
865372,Boomerang,2016-03-27T05:10:00.000Z,2016-03-27T07:10:00.000Z,2016-03,1899-12-31T00:07:27.000Z,female,29,Kwazulu Natal,coloured,youth,Morning,447,0.12
2255518,Supersport Live Events,2016-02-05T10:14:00.000Z,2016-02-05T12:14:00.000Z,2016-02,1899-12-31T00:01:06.000Z,male,56,Gauteng,black,adults,Afternoon,66,0.02
2255518,CNN,2016-02-26T13:14:00.000Z,2016-02-26T15:14:00.000Z,2016-02,1899-12-31T00:00:36.000Z,male,56,Gauteng,black,adults,Afternoon,36,0.01
2255518,Break in transmission,2016-02-15T05:24:00.000Z,2016-02-15T07:24:00.000Z,2016-02,1899-12-31T00:00:21.000Z,male,56,Gauteng,black,adults,Morning,21,0.01
2255518,ICC Cricket World Cup 2011,2016-02-24T09:54:00.000Z,2016-02-24T11:54:00.000Z,2016-02,1899-12-31T00:00:00.000Z,male,56,Gauteng,black,adults,Morning,0,0.00
2255518,Supersport Live Events,2016-01-12T15:23:00.000Z,2016-01-12T17:23:00.000Z,2016-01,1899-12-31T00:01:02.000Z,male,56,Gauteng,black,adults,Evening,62,0.02
2255518,Supersport Live Events,2016-01-28T09:45:00.000Z,2016-01-28T11:45:00.000Z,2016-01,1899-12-31T00:02:06.000Z,male,56,Gauteng,black,adults,Morning,126,0.04
2255518,Channel O,2016-01-03T14:58:00.000Z,2016-01-03T16:58:00.000Z,2016-01,1899-12-31T00:00:00.000Z,male,56,Gauteng,black,adults,Afternoon,0,0.00
779410,Cartoon Network,2016-01-21T17:19:00.000Z,2016-01-21T19:19:00.000Z,2016-01,1899-12-31T00:04:11.000Z,female,26,Gauteng,coloured,youth,Evening,251,0.07
779410,Trace TV,2016-02-03T12:04:00.000Z,2016-02-03T14:04:00.000Z,2016-02,1899-12-31T00:02:36.000Z,female,26,Gauteng,coloured,youth,Afternoon,156,0.04
771830,Trace TV,2016-01-01T14:43:00.000Z,2016-01-01T16:43:00.000Z,2016-01,1899-12-31T00:00:30.000Z,male,49,Gauteng,black,adults,Afternoon,30,0.01
507286,Trace TV,2016-01-02T15:59:00.000Z,2016-01-02T17:59:00.000Z,2016-01,1899-12-31T01:28:33.000Z,female,11,Eastern Cape,None,children,Evening,5313,1.48
507286,Cartoon Network,2016-01-04T17:01:00.000Z,2016-01-04T19:01:00.000Z,2016-01,1899-12-31T00:00:02.000Z,female,11,Eastern Cape,None,children,Evening,2,0.00
507286,Boomerang,2016-01-04T07:31:00.000Z,2016-01-04T09:31:00.000Z,2016-01,1899-12-31T00:05:36.000Z,female,11,Eastern Cape,None,children,Morning,336,0.09
507286,Cartoon Network,2016-01-04T10:21:00.000Z,2016-01-04T12:21:00.000Z,2016-01,1899-12-31T00:03:45.000Z,female,11,Eastern Cape,None,children,Afternoon,225,0.06
507286,CNN,2016-01-01T05:32:00.000Z,2016-01-01T07:32:00.000Z,2016-01,1899-12-31T00:00:04.000Z,female,11,Eastern Cape,None,children,Morning,4,0.00
507286,Boomerang,2016-01-03T15:00:00.000Z,2016-01-03T17:00:00.000Z,2016-01,1899-12-31T00:49:11.000Z,female,11,Eastern Cape,None,children,Evening,2951,0.82
1293309,ICC Cricket World Cup 2011,2016-03-23T11:03:00.000Z,2016-03-23T13:03:00.000Z,2016-03,1899-12-31T00:00:00.000Z,male,30,Limpopo,indian_asian,youth,Afternoon,0,0.00
939619,M-Net,2016-03-13T10:57:00.000Z,2016-03-13T12:57:00.000Z,2016-03,1899-12-31T00:00:21.000Z,male,50,Western Cape,coloured,adults,Afternoon,21,0.01
939619,SuperSport Blitz,2016-03-13T08:55:00.000Z,2016-03-13T10:55:00.000Z,2016-03,1899-12-31T00:01:08.000Z,male,50,Western Cape,coloured,adults,Morning,68,0.02
988056,E! Entertainment,2016-03-31T17:35:00.000Z,2016-03-31T19:35:00.000Z,2016-03,1899-12-31T00:00:00.000Z,male,37,Western Cape,coloured,adults,Evening,0,0.00
18031,Supersport Live Events,2016-01-28T18:49:00.000Z,2016-01-28T20:49:00.000Z,2016-01,1899-12-31T00:00:42.000Z,female,37,Gauteng,black,adults,Evening,42,0.01
18031,CNN,2016-01-06T23:00:00.000Z,2016-01-07T01:00:00.000Z,2016-01,1899-12-31T00:24:51.000Z,female,37,Gauteng,black,adults,Night,1491,0.41
808958,SuperSport Blitz,2016-02-21T17:13:00.000Z,2016-02-21T19:13:00.000Z,2016-02,1899-12-31T00:08:36.000Z,male,25,Gauteng,black,youth,Evening,516,0.14
808958,Trace TV,2016-02-20T13:26:00.000Z,2016-02-20T15:26:00.000Z,2016-02,1899-12-31T00:00:39.000Z,male,25,Gauteng,black,youth,Afternoon,39,0.01
808958,Channel O,2016-02-20T17:14:00.000Z,2016-02-20T19:14:00.000Z,2016-02,1899-12-31T00:00:27.000Z,male,25,Gauteng,black,youth,Evening,27,0.01
